,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
0,False,820:14-11-2020:1,133,2.526315789473684,1.77345300647866,0.0,1.0,3.0,4.0,5.0,28.0,41.0,65.0,85.0,110.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,8911,3.6789361463359893,2.7429418925877833,0.0,1.0,3.0,6.0,9.0,1504.0,2300.0,3464.0,4503.0,5499.0,6566.0,7341.0,7993.0,8408.0,8749.0,8911.0,8911.0,8911.0,8911.0,8911.0,8911.0,0.0
1,False,293:17-04-2021:0,5,3.2,1.7888543819998317,0.8,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,3.7333333333333334,2.8149262021959873,0.0,2.0,4.0,4.0,8.0,4.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0.5
2,False,309:03-08-2020:0,50,3.06,1.3156824875946573,0.9000000000000004,2.0,3.0,4.0,5.0,3.0,3.0,18.0,31.0,42.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1275,2.5286274509803923,1.972675409593869,0.0,1.0,2.0,3.0,6.0,188.0,412.0,708.0,960.0,1097.0,1186.0,1212.0,1238.0,1257.0,1268.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0
3,False,508:19-01-2021:0,73,3.0273972602739727,1.9218957852695433,0.0,1.0,4.0,5.0,5.0,15.0,19.0,25.0,36.0,49.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,2701,4.479081821547575,2.9671078400378144,0.0,2.0,4.0,7.0,9.0,350.0,576.0,809.0,1028.0,1370.0,1675.0,1884.0,2180.0,2442.0,2598.0,2701.0,2701.0,2701.0,2701.0,2701.0,2701.0,0.0
4,False,646:27-12-2020:0,8,4.125,0.3535533905932738,4.0,4.0,4.0,4.0,4.6499999999999995,0.0,0.0,0.0,0.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,36,1.1111111111111112,1.6865480854231356,0.0,0.0,0.0,1.0,4.0,21.0,28.0,28.0,28.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.5
5,False,899:31-01-2021:1,32,3.0,1.4368424162141993,1.0,2.0,3.0,4.0,5.0,1.0,6.0,12.0,18.0,27.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,528,2.3541666666666665,1.6511572810778565,0.0,1.0,2.0,4.0,5.0,103.0,171.0,274.0,386.0,472.0,519.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,0.0
6,False,172:19-12-2020:0,11,3.4545454545454546,1.1281521496355325,2.0,3.0,3.0,4.0,5.0,0.0,1.0,1.0,6.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,66,2.727272727272727,1.2955005512625914,1.0,2.0,3.0,4.0,5.0,2.0,11.0,30.0,48.0,60.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,0.5
7,False,261:31-03-2021:0,22,2.772727272727273,1.1925090867905042,1.0,2.0,2.5,4.0,4.0,0.0,3.0,11.0,14.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,253,2.9565217391304346,1.5072861915429367,1.0,2.0,3.0,4.0,6.0,10.0,44.0,104.0,158.0,217.0,239.0,251.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,0.5
8,False,380:09-11-2020:0,66,2.772727272727273,1.9907127022594353,0.0,0.25,3.0,5.0,5.0,17.0,22.0,23.0,39.0,46.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,2211,2.401628222523745,2.9890716592097473,0.0,0.0,1.0,4.0,9.0,1008.0,1203.0,1415.0,1544.0,1681.0,1798.0,1924.0,1985.0,2095.0,2147.0,2211.0,2211.0,2211.0,2211.0,2211.0,2211.0,0.0
9,True,848+421,195,1.9794871794871796,1.7875831012590582,0.0,0.0,2.0,3.0,5.0,64.0,82.0,128.0,147.0,168.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,19110,6.286813186813187,4.047425282419799,0.0,3.0,6.0,9.0,13.0,1630.0,2570.0,3941.0,5402.0,6876.0,8709.0,10247.0,11933.0,13364.0,14778.0,16025.0,16883.0,17712.0,18229.0,18609.0,18880.0,0.7619588706220761
