,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
0,False,820:14-11-2020:1,201,3.8507462686567164,2.3404298622899398,0.0,2.0,4.0,6.0,7.0,22.0,42.0,64.0,89.0,112.0,139.0,165.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,20301,6.282892468351313,3.8387853974657116,0.0,3.0,6.0,9.0,13.0,1213.0,2513.0,3988.0,5586.0,7221.0,9137.0,10859.0,12560.0,14263.0,15731.0,17016.0,18080.0,19010.0,19661.0,20128.0,20301.0,0.0
1,False,293:17-04-2021:0,24,5.708333333333333,1.5174110293140939,4.0,6.0,6.0,6.25,7.0,1.0,1.0,1.0,1.0,4.0,5.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,300,3.86,3.3968901772436184,0.0,1.0,2.0,6.0,10.050000000000011,45.0,112.0,156.0,158.0,167.0,187.0,228.0,263.0,275.0,281.0,285.0,290.0,295.0,300.0,300.0,300.0,0.0
2,False,309:03-08-2020:0,71,3.9859154929577465,1.938283170720779,1.5,2.5,4.0,6.0,7.0,3.0,4.0,18.0,33.0,43.0,52.0,61.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,2556,4.764475743348982,3.5920228206715885,0.0,2.0,4.0,7.0,11.0,216.0,501.0,847.0,1170.0,1426.0,1672.0,1817.0,1927.0,2040.0,2199.0,2334.0,2436.0,2489.0,2532.0,2556.0,2556.0,0.0
3,False,508:19-01-2021:0,120,4.375,2.234423204951007,0.0,3.0,5.0,6.0,7.0,11.0,19.0,27.0,36.0,51.0,74.0,97.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,7260,6.83030303030303,3.988600185707892,0.0,4.0,7.0,10.0,13.0,479.0,980.0,1404.0,1802.0,2220.0,2748.0,3298.0,3899.0,4464.0,5005.0,5601.0,6247.0,6782.0,7123.0,7260.0,7260.0,0.10151582038728287
4,False,646:27-12-2020:0,19,5.315789473684211,1.2495613265350083,3.9,4.0,6.0,6.0,7.0,0.0,0.0,0.0,1.0,7.0,8.0,16.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,190,2.8473684210526318,1.7885196565764818,0.0,2.0,3.0,4.0,6.0,25.0,36.0,93.0,118.0,158.0,174.0,185.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,0.0
5,False,899:31-01-2021:1,46,4.108695652173913,2.10003450627275,1.0,2.25,4.0,6.0,7.0,1.0,5.0,12.0,20.0,27.0,32.0,36.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,1081,3.705827937095282,2.418381246940219,0.0,2.0,4.0,6.0,8.0,148.0,233.0,357.0,502.0,685.0,802.0,909.0,1015.0,1072.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,1081.0,0.0
6,False,172:19-12-2020:0,21,4.809523809523809,1.7498299237082335,3.0,3.0,5.0,6.0,7.0,0.0,1.0,1.0,6.0,10.0,11.0,17.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,231,3.5844155844155843,2.1549779541935963,0.0,2.0,3.0,5.0,8.0,14.0,42.0,77.0,125.0,155.0,183.0,208.0,218.0,229.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,0.0
7,False,261:31-03-2021:0,32,3.625,1.80947327926861,1.0,2.0,4.0,5.25,6.0,0.0,4.0,11.0,15.0,23.0,24.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,528,3.679924242424242,2.0098935545226664,0.0,2.0,4.0,5.0,7.0,31.0,81.0,164.0,241.0,347.0,413.0,495.0,511.0,526.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,0.0
8,False,380:09-11-2020:0,140,4.785714285714286,2.3004088291191667,0.0,3.0,6.0,7.0,7.0,12.0,22.0,25.0,36.0,49.0,68.0,98.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,9870,5.177507598784194,4.053910277565105,0.0,2.0,4.0,8.0,13.0,1123.0,2168.0,3070.0,4045.0,4984.0,5883.0,6650.0,7253.0,7805.0,8256.0,8554.0,8861.0,9172.0,9465.0,9698.0,9831.0,0.0
9,True,848+421,273,3.230769230769231,2.4944508549725533,0.0,1.0,3.0,6.0,7.0,55.0,86.0,128.0,150.0,174.0,201.0,235.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,37401,8.623994010855325,4.852055156870305,1.0,5.0,8.0,12.0,17.0,1329.0,2838.0,4455.0,6190.0,8147.0,10578.0,13165.0,16133.0,18926.0,21635.0,24350.0,26802.0,29045.0,30925.0,32663.0,34100.0,0.7303775821504733
